"X","country","year","gdp","pop","transport.emissions","lgdp","lpop","ltransport.emissions","const","L1.ltransport.emissions","L1.lgdp","L1.lpop"
411,"Spain",1979,641105364688.639,37191330,31778.9396,27.1864596558482,17.4315862275635,10.3665590726366,1,10.4097688484674,27.1860442770324,17.42277038255
412,"Spain",1980,655265639101.87,37491165,31261.053,27.2083065462468,17.4396158631826,10.3501282886289,1,10.3665590726366,27.1864596558482,17.4315862275635
413,"Spain",1981,654397617807.9,37758631,31753.008,27.2069809819592,17.4467246432877,10.3657427399908,1,10.3501282886289,27.2083065462468,17.4396158631826
414,"Spain",1982,662554433652.808,37986012,33288.884,27.2193685554358,17.4527285446601,10.4129788064265,1,10.3657427399908,27.2069809819592,17.4467246432877
415,"Spain",1983,674282414125.923,38171525,33560.956,27.2369148721539,17.4576003767659,10.4211186464686,1,10.4129788064265,27.2193685554358,17.4527285446601
416,"Spain",1984,686316248228.526,38330364,34250.26,27.2546043616915,17.4617529337896,10.4414494349024,1,10.4211186464686,27.2369148721539,17.4576003767659
417,"Spain",1985,702248639691.794,38469512,35533.886,27.2775533658578,17.4653765894388,10.4782420553957,1,10.4414494349024,27.2546043616915,17.4617529337896
418,"Spain",1986,725095047263.013,38584624,37032.014,27.3095685828814,17.4683644131069,10.5195380607625,1,10.4782420553957,27.2775533658578,17.4653765894388
419,"Spain",1987,765316958559.731,38684815,38687.797,27.3635559098788,17.4709577037389,10.5632795062957,1,10.5195380607625,27.3095685828814,17.4683644131069
420,"Spain",1988,804304685787.014,38766939,47602.7,27.4132439967589,17.4730783537316,10.7706447612999,1,10.5632795062957,27.3635559098788,17.4709577037389
421,"Spain",1989,843128716648.066,38827764,50799.245,27.4603854720803,17.4746461157078,10.8356367712514,1,10.7706447612999,27.4132439967589,17.4730783537316
422,"Spain",1990,875010730777.979,38867322,53305.2806,27.4975019869751,17.4756644041339,10.8837906784172,1,10.8356367712514,27.4603854720803,17.4746461157078
423,"Spain",1991,897288509032.826,38966376,56195.7439,27.5226432850086,17.4782096783794,10.9365963016973,1,10.8837906784172,27.4975019869751,17.4756644041339
424,"Spain",1992,905626252315.668,39157685,59430.3742,27.5318925328396,17.4831072574338,10.9925607248241,1,10.9365963016973,27.5226432850086,17.4782096783794
425,"Spain",1993,896284791995.816,39361262,58666.1501,27.5215240476279,17.4882926926424,10.9796181801998,1,10.9925607248241,27.5318925328396,17.4831072574338
426,"Spain",1994,917645009098.858,39549108,60948.6354,27.545076452451,17.4930536981941,11.0177867458155,1,10.9796181801998,27.5215240476279,17.4882926926424
427,"Spain",1995,942949015520.804,39724050,61906.8935,27.5722780518625,17.4974673556895,11.0333868175771,1,11.0177867458155,27.545076452451,17.4930536981941
428,"Spain",1996,968036404655.449,39889852,65669.11155,27.598535531631,17.5016325136716,11.0923839500848,1,11.0333868175771,27.5722780518625,17.4974673556895
429,"Spain",1997,1003878729729.41,40057389,66421.2257228,27.6348923427806,17.5058237088437,11.1037719488827,1,11.0923839500848,27.598535531631,17.5016325136716
430,"Spain",1998,1047979497287.63,40223509,72934.262507,27.6778851379792,17.5099621836548,11.1973138008218,1,11.1037719488827,27.6348923427806,17.5058237088437
431,"Spain",1999,1095038925601.92,40386875,76930.271149,27.7218110270601,17.51401541391,11.2506547210666,1,11.1973138008218,27.6778851379792,17.5099621836548
432,"Spain",2000,1152484609387.48,40567864,79161.167197,27.7729412576174,17.5184867840554,11.2792411443905,1,11.2506547210666,27.7218110270601,17.51401541391
433,"Spain",2001,1197811239501.96,40850412,83182.803835,27.8115170401874,17.5254274648987,11.3287959207716,1,11.2792411443905,27.7729412576174,17.5184867840554
434,"Spain",2002,1230523730745.39,41431558,85258.79769198,27.8384609920409,17.5395534189463,11.353446588554,1,11.3287959207716,27.8115170401874,17.5254274648987
435,"Spain",2003,1267216654327.77,42187645,89307.78635,27.86784400054,17.5576379636282,11.3998439562326,1,11.353446588554,27.8384609920409,17.5395534189463
436,"Spain",2004,1306789235708.8,42921895,92725.78182,27.898594279502,17.5748926266626,11.4374018339211,1,11.3998439562326,27.86784400054,17.5576379636282
437,"Spain",2005,1354513605581.53,43653155,95552.9327,27.9344635431472,17.5917861171338,11.4674356420284,1,11.4374018339211,27.898594279502,17.5748926266626
438,"Spain",2006,1410085602559.84,44397319,98784.979371,27.9746715295111,17.6086896426965,11.5007008415202,1,11.4674356420284,27.9344635431472,17.5917861171338
439,"Spain",2007,1460914788659.92,45226803,101749.458927,28.0100839230126,17.627200455781,11.5302687856199,1,11.5007008415202,27.9746715295111,17.6086896426965
440,"Spain",2008,1473875223827.73,45954106,96325.699596,28.0189162547067,17.6431537607716,11.4754904323385,1,11.5302687856199,28.0100839230126,17.627200455781
441,"Spain",2009,1418409880841.96,46362946,89581.042023,27.9805575578708,17.6520111205773,11.4028989920111,1,11.4754904323385,28.0189162547067,17.6431537607716
442,"Spain",2010,1420722034063,46576897,86035.926374,27.9821863330045,17.6566152036279,11.3625202365379,1,11.4028989920111,27.9805575578708,17.6520111205773
443,"Spain",2011,1409152050946.11,46742697,81369.961679,27.974009257108,17.6601685875926,11.3067614627431,1,11.3625202365379,27.9821863330045,17.6566152036279
444,"Spain",2012,1367449023146.16,46773055,70569.672354,27.9439680931409,17.6608178472182,11.164355761133,1,11.3067614627431,27.974009257108,17.6601685875926
445,"Spain",2013,1347820738370.52,46620045,74254.33655,27.9295101361709,17.6575411568224,11.2152514596733,1,11.164355761133,27.9439680931409,17.6608178472182
446,"Spain",2014,1366473336621.79,46480882,75101.189853,27.9432543299557,17.6545516462315,11.2265916812086,1,11.2152514596733,27.9295101361709,17.6575411568224
447,"Spain",2015,1418879948438.72,46444832,78311.32425,27.9808889075949,17.6537757576156,11.2684474979583,1,11.2265916812086,27.9432543299557,17.6545516462315
448,"Spain",2016,1461890475184.29,46484062,80412.3377583443,28.0107515600753,17.6546200591163,11.2949228980999,1,11.2684474979583,27.9808889075949,17.6537757576156
449,"Spain",2017,1504164957709.71,46593236,80857.9683713321,28.0392590147701,17.656965938346,11.3004494176173,1,11.2949228980999,28.0107515600753,17.6546200591163
450,"Spain",2018,1539527998175.21,46797754,82738.4064070822,28.0624969906836,17.6613457682833,11.3234391795819,1,11.3004494176173,28.0392590147701,17.656965938346
451,"Estonia",1969,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
452,"Estonia",1970,NA,NA,748.041617,NA,NA,6.61745861412729,1,NA,NA,NA
453,"Estonia",1971,NA,1376955,748.0412307,NA,14.1353850974382,6.61745809771204,1,6.61745861412729,NA,NA
454,"Estonia",1972,NA,1392518,820.9450625,NA,14.1466241770914,6.71045619186636,1,6.61745809771204,NA,14.1353850974382
455,"Estonia",1973,NA,1405951,891.0355586,NA,14.1562245001053,6.79238433531646,1,6.71045619186636,NA,14.1466241770914
456,"Estonia",1974,NA,1418169,973.9878079,NA,14.164877160919,6.88139878600772,1,6.79238433531646,NA,14.1562245001053
457,"Estonia",1975,NA,1429352,1074.5766,NA,14.1727317526809,6.97968200251324,1,6.88139878600772,NA,14.164877160919
458,"Estonia",1976,NA,1439576,1158.547942,NA,14.1798591837505,7.0549227258388,1,6.97968200251324,NA,14.1727317526809
459,"Estonia",1977,NA,1450211,1178.045478,NA,14.1872196210515,7.07161196957839,1,7.0549227258388,NA,14.1798591837505
460,"Estonia",1978,NA,1460188,1205.9782438,NA,14.194075752518,7.09504633715758,1,7.07161196957839,NA,14.1872196210515
461,"Estonia",1979,NA,1468333,1251.3696189,NA,14.1996383016695,7.13199392558057,1,7.09504633715758,NA,14.194075752518
462,"Estonia",1980,NA,1477219,1348.02406,NA,14.2056718240495,7.20639513997765,1,7.13199392558057,NA,14.1996383016695
463,"Estonia",1981,NA,1487666,1346.476655,NA,14.2127190068141,7.20524657455958,1,7.20639513997765,NA,14.2056718240495
464,"Estonia",1982,NA,1498414,1338.707041,NA,14.2199177733679,7.19945953235821,1,7.20524657455958,NA,14.2127190068141
465,"Estonia",1983,NA,1508745,1312.03948,NA,14.2267887373867,7.17933806051471,1,7.19945953235821,NA,14.2199177733679
466,"Estonia",1984,NA,1518617,1294.999636,NA,14.2333106102199,7.16626569305252,1,7.17933806051471,NA,14.2267887373867
467,"Estonia",1985,NA,1528781,1293.031366,NA,14.2399812437828,7.16474463679163,1,7.16626569305252,NA,14.2333106102199
468,"Estonia",1986,NA,1540190,1380.474065,NA,14.2474163434029,7.23018224452224,1,7.16474463679163,NA,14.2399812437828
469,"Estonia",1987,NA,1552221,1417.44243,NA,14.255197366495,7.25660942102053,1,7.23018224452224,NA,14.2474163434029
470,"Estonia",1988,NA,1561900,1437.292574,NA,14.2614135868458,7.27051646591196,1,7.25660942102053,NA,14.255197366495
471,"Estonia",1989,NA,1568131,1476.46533,NA,14.2653950223211,7.29740621970274,1,7.27051646591196,NA,14.2614135868458
472,"Estonia",1990,NA,1569174,2166.35938,NA,14.2660599242279,7.68080333254217,1,7.29740621970274,NA,14.2653950223211
473,"Estonia",1991,NA,1561314,1978.64469,NA,14.261038332376,7.5901673893115,1,7.68080333254217,NA,14.2660599242279
474,"Estonia",1992,NA,1533091,949.40556,NA,14.2427965168228,6.85583606243038,1,7.5901673893115,NA,14.261038332376
475,"Estonia",1993,10074197508.2881,1494128,1026.72128,23.033243289824,14.2170533170424,6.93412578068991,1,6.85583606243038,NA,14.2427965168228
476,"Estonia",1994,9908736414.61985,1462514,1259.43089,23.0166826710659,14.1956674306919,7.13841522330665,1,6.93412578068991,23.033243289824,14.2170533170424
477,"Estonia",1995,10357273391.2397,1436634,1264.3699,23.0609548529644,14.1778134353343,7.14232917430043,1,7.13841522330665,23.0166826710659,14.1956674306919
478,"Estonia",1996,10868505359.8363,1415594,1374.8167198,23.1091350272303,14.163059788959,7.22607570652524,1,7.14232917430043,23.0609548529644,14.1778134353343
479,"Estonia",1997,12286468804.9549,1399535,1435.121967,23.2317643966156,14.1516505965567,7.26900511900699,1,7.22607570652524,23.1091350272303,14.163059788959
480,"Estonia",1998,12818509182.5135,1386156,1496.63093,23.2741559932614,14.1420450065108,7.31097181427755,1,7.26900511900699,23.2317643966156,14.1516505965567
481,"Estonia",1999,12766794868.6188,1390244,1488.55714,23.2701134863428,14.14498982927,7.30556256735761,1,7.31097181427755,23.2741559932614,14.1420450065108
482,"Estonia",2000,14057073484.922,1396985,1485.24426,23.3663915569214,14.1498269008873,7.30333452255914,1,7.30556256735761,23.2701134863428,14.14498982927
483,"Estonia",2001,14897630702.9491,1388115,1810.846904,23.424468024029,14.1434572696427,7.50154991758994,1,7.30333452255914,23.3663915569214,14.1498269008873
484,"Estonia",2002,15911025756.1189,1379350,1880.051462,23.4902781496326,14.1371229316785,7.53905442885361,1,7.50154991758994,23.424468024029,14.1434572696427
485,"Estonia",2003,17114964029.3745,1370720,1824.630487,23.5632190072246,14.1308467071979,7.50913277263948,1,7.53905442885361,23.4902781496326,14.1371229316785
486,"Estonia",2004,18273211886.7406,1362550,1885.789119,23.6287019930203,14.1248685020939,7.54210164304993,1,7.50913277263948,23.5632190072246,14.1308467071979
487,"Estonia",2005,20007393926.6049,1354775,1976.702407,23.7193677385098,14.1191459468473,7.58918528427319,1,7.54210164304993,23.6287019930203,14.1248685020939
488,"Estonia",2006,21951864272.3811,1346810,2129.336582,23.8121179055435,14.1132493912489,7.66356574633877,1,7.58918528427319,23.7193677385098,14.1191459468473
489,"Estonia",2007,23614406436.6654,1340680,2260.288818,23.8851228049655,14.108687505898,7.72324787967639,1,7.66356574633877,23.8121179055435,14.1132493912489
490,"Estonia",2008,22412682982.7979,1337090,2210.026866,23.8328928401633,14.1060061687026,7.70075995099899,1,7.72324787967639,23.8851228049655,14.108687505898
491,"Estonia",2009,19177665818.1893,1334515,1988.899771,23.677012200257,14.1040784879284,7.59533688593017,1,7.70075995099899,23.8328928401633,14.1060061687026
492,"Estonia",2010,19693608686.6415,1331475,2063.440068198,23.7035599879007,14.1017979082431,7.63212980500929,1,7.59533688593017,23.677012200257,14.1040784879284
493,"Estonia",2011,21159588085.6848,1327439,2113.44485293,23.775358977097,14.0987620800067,7.65607452689614,1,7.63212980500929,23.7035599879007,14.1017979082431
494,"Estonia",2012,21820792033.3445,1322696,2156.2511937,23.806129115196,14.0951826358922,7.67612643437952,1,7.65607452689614,23.775358977097,14.0987620800067
495,"Estonia",2013,22114540881.364,1317997,2117.59729434,23.8195011875431,14.091623717866,7.6580373732109,1,7.67612643437952,23.806129115196,14.0951826358922
496,"Estonia",2014,22775174270.8342,1314545,2131.8171697,23.848936931911,14.089001156115,7.66473002630835,1,7.6580373732109,23.8195011875431,14.091623717866
497,"Estonia",2015,23195350085.62,1315407,2197.8890357,23.8672176681865,14.0896566814104,7.69525264947628,1,7.66473002630835,23.848936931911,14.089001156115
498,"Estonia",2016,23805751474.0505,1315790,2297.49728138574,23.8931930470027,14.089947803666,7.73957567093675,1,7.69525264947628,23.8672176681865,14.0896566814104
499,"Estonia",2017,25174297012.6978,1317384,2389.90011840828,23.9490893511372,14.0911585099806,7.7790068525913,1,7.73957567093675,23.8931930470027,14.089947803666
500,"Estonia",2018,26372885186.8117,1321977,2375.50912462666,23.9956022430373,14.0946389013604,7.77296706175901,1,7.7790068525913,23.9490893511372,14.0911585099806
501,"Finland",1969,80244512915.2542,NA,NA,25.1083442217311,NA,NA,1,NA,NA,NA
502,"Finland",1970,84144524612.637,NA,5278.3933,25.1558016884744,NA,8.57137703114947,1,NA,25.1083442217311,NA
503,"Finland",1971,86127743958.7053,4612124,5548.67132,25.1790974259609,15.344199046393,8.62131377627749,1,8.57137703114947,25.1558016884744,NA
504,"Finland",1972,92790143299.3372,4639657,5869.45,25.2536062566506,15.3501509990562,8.67751621166912,1,8.62131377627749,25.1790974259609,15.344199046393
505,"Finland",1973,99270447207.898,4666081,6355.9032,25.3211137525031,15.3558300910356,8.75713929783642,1,8.67751621166912,25.2536062566506,15.3501509990562
506,"Finland",1974,102483368664.734,4690574,6139.2467,25.3529663654304,15.3610655209934,8.72245732631807,1,8.75713929783642,25.3211137525031,15.3558300910356
507,"Finland",1975,104333088665.37,4711440,6672.0428,25.3708543937554,15.36550415175,8.80568135888611,1,8.72245732631807,25.3529663654304,15.3610655209934
508,"Finland",1976,104692393900.605,4725664,6796.7869,25.3742923055804,15.3685186381372,8.82420526478806,1,8.80568135888611,25.3708543937554,15.36550415175
509,"Finland",1977,104943143133.378,4738902,6884.8029,25.3766845464753,15.3713160212677,8.837071783302,1,8.82420526478806,25.3742923055804,15.3685186381372
510,"Finland",1978,108007176501.761,4752528,7009.0547,25.4054635109534,15.3741872449633,8.85495812072155,1,8.837071783302,25.3766845464753,15.3713160212677
511,"Finland",1979,115699368061.957,4764690,7546.61461,25.4742610092639,15.3767430352416,8.92885434565702,1,8.85495812072155,25.4054635109534,15.3741872449633
512,"Finland",1980,121934462008.399,4779535,7512.591,25.5267495406854,15.3798538194009,8.92433569191486,1,8.92885434565702,25.4742610092639,15.3767430352416
513,"Finland",1981,123539664381.792,4799964,7594.0952,25.539828110534,15.38411897585,8.93512627692597,1,8.92433569191486,25.5267495406854,15.3798538194009
514,"Finland",1982,127379170911.143,4826933,7827.0206,25.5704340730848,15.3897218342894,8.96533720571654,1,8.93512627692597,25.539828110534,15.38411897585
515,"Finland",1983,131348471001.672,4855787,8071.5741,25.6011197123682,15.3956817474975,8.99610379800517,1,8.96533720571654,25.5704340730848,15.3897218342894
516,"Finland",1984,135601197915.858,4881803,8310.9732,25.6329840466014,15.4010251768062,9.02533199290579,1,8.99610379800517,25.6011197123682,15.3956817474975
517,"Finland",1985,140412831949.701,4902206,8707.9916,25.6678527200149,15.405195865851,9.07199645772375,1,9.02533199290579,25.6329840466014,15.4010251768062
518,"Finland",1986,144281475826.016,4918154,9306.7395,25.6950319218317,15.4084438148101,9.13849409410881,1,9.07199645772375,25.6678527200149,15.405195865851
519,"Finland",1987,149438784700.438,4932123,9960.3342,25.730152679036,15.4112800821281,9.20636590423258,1,9.13849409410881,25.6950319218317,15.4084438148101
520,"Finland",1988,157235671469.667,4946481,10093.6487,25.7810116089456,15.4141869726383,9.21966166344139,1,9.20636590423258,25.730152679036,15.4112800821281
521,"Finland",1989,165233870667.323,4964371,10718.1216,25.8306277052704,15.4177971606283,9.2796911953907,1,9.21966166344139,25.7810116089456,15.4141869726383
522,"Finland",1990,166342413937.981,4986431,10761.9023,25.8373142353532,15.4222309813674,9.28376761176991,1,9.2796911953907,25.8306277052704,15.4177971606283
523,"Finland",1991,156550943993.497,5013740,10458.56596,25.7766473146815,15.4276927015493,9.25517663070585,1,9.28376761176991,25.8373142353532,15.4222309813674
524,"Finland",1992,151393635119.076,5041992,10435.6136,25.7431491369014,15.4333118000568,9.25297961989081,1,9.25517663070585,25.7766473146815,15.4276927015493
525,"Finland",1993,150392370267.619,5066447,10176.7448,25.7365135175718,15.4381503409454,9.22786047472541,1,9.25297961989081,25.7431491369014,15.4333118000568
526,"Finland",1994,156353604769.735,5088333,10529.0244,25.7753859763551,15.4424608299737,9.26189095126314,1,9.22786047472541,25.7365135175718,15.4381503409454
527,"Finland",1995,162947914140.753,5107790,10370.6457,25.816696441539,15.4462773833082,9.24673456543748,1,9.26189095126314,25.7753859763551,15.4424608299737
528,"Finland",1996,168923717257.187,5124573,10105.91839,25.8527130727917,15.4495577624445,9.2208765104185,1,9.24673456543748,25.816696441539,15.4462773833082
529,"Finland",1997,179623742484.9,5139835,10672.3395,25.9141301805411,15.4525315357488,9.2754105798683,1,9.2208765104185,25.8527130727917,15.4495577624445
530,"Finland",1998,189425807839.037,5153498,10788.84095,25.9672632694455,15.4551862653731,9.28626763357596,1,9.2754105798683,25.9141301805411,15.4525315357488
531,"Finland",1999,197722002592.996,5165474,10982.3694,26.0101278537629,15.4575074278643,9.30404648413343,1,9.28626763357596,25.9672632694455,15.4551862653731
532,"Finland",2000,209137216966.512,5176209,10700.6852,26.0662564139924,15.4595834930185,9.27806305578287,1,9.30404648413343,26.0101278537629,15.4575074278643
533,"Finland",2001,214595170160.905,5188008,10884.2306758,26.0920191606498,15.4618603664373,9.29507029370648,1,9.27806305578287,26.0662564139924,15.4595834930185
534,"Finland",2002,218258528285.8,5200598,11104.4173984,26.1089461066681,15.4642841769397,9.31509827195365,1,9.29507029370648,26.0920191606498,15.4618603664373
535,"Finland",2003,222631777792.508,5213014,11274.224131,26.1287850229777,15.4666687493403,9.33027434878806,1,9.31509827195365,26.1089461066681,15.4642841769397
536,"Finland",2004,231519990336.082,5228172,11627.625901,26.1679320580884,15.4695722529555,9.36113908890461,1,9.33027434878806,26.1287850229777,15.4666687493403
537,"Finland",2005,237955368798.957,5246096,11672.125,26.1953489669779,15.4729947388984,9.36495879953527,1,9.36113908890461,26.1679320580884,15.4695722529555
538,"Finland",2006,247538904110.026,5266268,11830.551924,26.2348335949257,15.4768325102615,9.37844061049107,1,9.36495879953527,26.1953489669779,15.4729947388984
539,"Finland",2007,260656003984.811,5288720,12209.894397,26.2864673825578,15.4810868085825,9.410001918173,1,9.37844061049107,26.2348335949257,15.4768325102615
540,"Finland",2008,262699590885.339,5313399,11694.289534,26.2942769762912,15.4857423014275,9.36685592762186,1,9.410001918173,26.2864673825578,15.4810868085825
541,"Finland",2009,241487608803.349,5338871,11156.231611,26.2100839994198,15.4905247653624,9.31975350964697,1,9.36685592762186,26.2942769762912,15.4857423014275
542,"Finland",2010,249181190476.369,5363352,11598.746194,26.2414461413816,15.495099710717,9.35865228452853,1,9.31975350964697,26.2100839994198,15.4905247653624
543,"Finland",2011,255529156898.351,5388272,11423.247867,26.2666023570983,15.499735297792,9.34340584443926,1,9.35865228452853,26.2414461413816,15.495099710717
544,"Finland",2012,251958508578.34,5413971,11193.974303,26.2525302624031,15.5044933926588,9.32313090384388,1,9.34340584443926,26.2666023570983,15.499735297792
545,"Finland",2013,249685796225.09,5438972,11186.273559,26.2434691492545,15.5091006303867,9.32244273056257,1,9.32313090384388,26.2525302624031,15.5044933926588
546,"Finland",2014,248774592178.194,5461512,10122.130735,26.2398130711264,15.5132362324619,9.22247946761632,1,9.32244273056257,26.2434691492545,15.5091006303867
547,"Finland",2015,250126829515.892,5479531,10201.433047,26.2452339442299,15.5165300713201,9.23028348420781,1,9.22247946761632,26.2398130711264,15.5132362324619
548,"Finland",2016,256906558260.021,5495303,11700.4227937085,26.2719782691911,15.519404285337,9.36738025634735,1,9.23028348420781,26.2452339442299,15.5165300713201
549,"Finland",2017,264871647024.375,5508214,11198.9291114246,26.3025111947455,15.521750990654,9.3235734376604,1,9.36738025634735,26.2719782691911,15.519404285337
550,"Finland",2018,269189270719.15,5515525,11722.8857857609,26.3186805777531,15.5230774010619,9.369298260276,1,9.3235734376604,26.3025111947455,15.521750990654
551,"France",1969,978575996358.276,NA,NA,27.6093642869479,NA,NA,1,NA,NA,NA
552,"France",1970,1038354070711.21,NA,50795.60768,27.6686579510929,NA,10.8355651668363,1,NA,27.6093642869479,NA
553,"France",1971,1093560406401.6,52371342,55918.65577,27.7204599168741,17.7738700912854,10.931653338171,1,10.8355651668363,27.6686579510929,NA
554,"France",1972,1142895007224.38,52793138,61453.891017,27.7645856393256,17.7818917781095,11.0260424330384,1,10.931653338171,27.7204599168741,17.7738700912854
555,"France",1973,1215406902952.72,53207734,66992.095945,27.8261000362043,17.7897143196857,11.1123299204438,1,11.0260424330384,27.7645856393256,17.7818917781095
556,"France",1974,1267680569947.79,53592233,66382.728287,27.8682100237623,17.7969147088246,11.1031921854688,1,11.1123299204438,27.8261000362043,17.7897143196857
557,"France",1975,1255512298279.03,53931390,68848.837262,27.858564811019,17.8032232411329,11.1396686160258,1,11.1031921854688,27.8682100237623,17.7969147088246
558,"France",1976,1310211942483.68,54220022,74902.955395,27.9012100282108,17.808560807789,11.223948626604,1,11.1396686160258,27.858564811019,17.8032232411329
559,"France",1977,1355601771312.14,54467702,75705.194291,27.9352665833413,17.8131184601093,11.2346020538615,1,11.223948626604,27.9012100282108,17.808560807789
560,"France",1978,1409534980874.47,54691851,79295.47269,27.9742809651241,17.8172252800601,11.2809363150726,1,11.2346020538615,27.9352665833413,17.8131184601093
561,"France",1979,1459573319724.29,54917118,81435.6083,28.0091652621722,17.8213356611579,11.3075679047409,1,11.2809363150726,27.9742809651241,17.8172252800601
562,"France",1980,1482616264577.32,55161527,82105.698002,28.024829389416,17.8257762936099,11.3157626962235,1,11.3075679047409,28.0091652621722,17.8213356611579
563,"France",1981,1498465726445.81,55430296,84270.580089,28.0354628515335,17.8306368614503,11.341788092438,1,11.3157626962235,28.024829389416,17.8257762936099
564,"France",1982,1536008235544.52,55718933,84962.2555035,28.0602081123223,17.8358305573745,11.3499623839518,1,11.341788092438,28.0354628515335,17.8306368614503
565,"France",1983,1555068022655.86,56023770,85947.587587,28.0725404050762,17.8412866229257,11.3614929427847,1,11.3499623839518,28.0602081123223,17.8358305573745
566,"France",1984,1578607422753.16,56337666,87756.3602186,28.0875641963211,17.8468738925043,11.3823196198251,1,11.3614929427847,28.0725404050762,17.8412866229257
567,"France",1985,1604224769621.25,56654696,87596.5094275,28.103661746242,17.8524854369718,11.3804964294125,1,11.3823196198251,28.0875641963211,17.8468738925043
568,"France",1986,1641719936403.63,56976123,92037.076349,28.1267655499288,17.8581428433011,11.4299467786404,1,11.3804964294125,28.103661746242,17.8524854369718
569,"France",1987,1683779164563.15,57302663,95153.8032107,28.1520618857166,17.8638576552996,11.4632498426107,1,11.4299467786404,28.1267655499288,17.8581428433011
570,"France",1988,1763643204322.97,57627105,101075.955675,28.1984027879318,17.8695035878981,11.5236275495719,1,11.4632498426107,28.1520618857166,17.8638576552996
571,"France",1989,1840253414782.07,57940212,105048.439812,28.2409244034912,17.8749222092563,11.5621768543018,1,11.5236275495719,28.1984027879318,17.8695035878981
572,"France",1990,1894061230987.33,58235697,108837.740557,28.2697444390967,17.8800090751946,11.5976134333745,1,11.5621768543018,28.2409244034912,17.8749222092563
573,"France",1991,1913914322953.93,58559311,111621.99762,28.2801716446104,17.8855506618377,11.6228734207958,1,11.5976134333745,28.2697444390967,17.8800090751946
574,"France",1992,1944524371770.68,58851217,114120.84488,28.2960385241591,17.8905230711509,11.645013208735,1,11.6228734207958,28.2801716446104,17.8855506618377
575,"France",1993,1932299800963.61,59106768,114999.7225992,28.2897320161624,17.8948559935862,11.6526849951616,1,11.645013208735,28.2960385241591,17.8905230711509
576,"France",1994,1977870042741.46,59327192,116463.8905998,28.3130416456266,17.8985783086132,11.6653365520098,1,11.6526849951616,28.2897320161624,17.8948559935862
577,"France",1995,2019537736657.34,59541899,117295.8592998,28.3338897579141,17.902190807568,11.6724547339315,1,11.6653365520098,28.3130416456266,17.8985783086132
578,"France",1996,2048073677341.3,59753100,117036.5263298,28.347920797723,17.9057316302752,11.6702413559115,1,11.6724547339315,28.3338897579141,17.902190807568
579,"France",1997,2095922750942.73,59964851,119178.7912994,28.3710150262419,17.9092691318621,11.6883800924422,1,11.6702413559115,28.347920797723,17.9057316302752
580,"France",1998,2171138280554.68,60186288,123280.0711994,28.406272699202,17.9129551102482,11.722214047536,1,11.6883800924422,28.3710150262419,17.9092691318621
581,"France",1999,2245421037201.37,60496718,123958.0376994,28.4399141639489,17.9180996735957,11.7276983816651,1,11.722214047536,28.406272699202,17.9129551102482
582,"France",2000,2333523930934.59,60912500,126797.5973035,28.478400657666,17.9249489661339,11.7503473720952,1,11.7276983816651,28.4399141639489,17.9180996735957
583,"France",2001,2379814544584.44,61357430,129041.543161,28.4980436781323,17.9322268301826,11.7678896715078,1,11.7503473720952,28.478400657666,17.9249489661339
584,"France",2002,2406838088087.14,61805267,129143.75507,28.5093350053656,17.9394991453336,11.7686814432705,1,11.7678896715078,28.4980436781323,17.9322268301826
585,"France",2003,2426650235214.38,62244886,127962.15542,28.5175329182432,17.9465869373239,11.7594898384042,1,11.7686814432705,28.5093350053656,17.9394991453336
586,"France",2004,2495318441311.06,62704895,128131.99994,28.5454374687758,17.9539500727313,11.7608162610605,1,11.7594898384042,28.5175329182432,17.9465869373239
587,"France",2005,2536821076703.02,63179351,126130.87601,28.5619328685179,17.9614880810474,11.7450753453517,1,11.7608162610605,28.5454374687758,17.9539500727313
588,"France",2006,2598956034037.37,63621381,126468.65392,28.5861309549528,17.9684601510601,11.7477497613446,1,11.7450753453517,28.5619328685179,17.9614880810474
589,"France",2007,2661973862802.15,64016225,125689.27567,28.6100890172215,17.9746471248193,11.7415680740731,1,11.7477497613446,28.5861309549528,17.9684601510601
590,"France",2008,2668760457244.1,64374984,119732.65609,28.612635232321,17.9802356684045,11.6930166704622,1,11.7415680740731,28.6100890172215,17.9746471248193
591,"France",2009,2592078593347.73,64707040,118512.30533,28.5834812154665,17.9853805634436,11.6827720766133,1,11.6930166704622,28.612635232321,17.9802356684045
592,"France",2010,2642609548930.36,65027507,118962.63108,28.6027880103804,17.9903209229579,11.6865646982398,1,11.6827720766133,28.5834812154665,17.9853805634436
593,"France",2011,2700554065740.26,65342780,118359.43596,28.6244780774197,17.995157509911,11.6814813410415,1,11.6865646982398,28.6027880103804,17.9903209229579
594,"France",2012,2709010438737.9,65659809,117273.33182,28.6276045323788,17.9999975611087,11.6722626585805,1,11.6814813410415,28.6244780774197,17.995157509911
595,"France",2013,2724623188645.21,65998687,116443.83208,28.633351255086,18.0051454058534,11.6651643076581,1,11.6722626585805,28.6276045323788,17.9999975611087
596,"France",2014,2750675573688.3,66312067,116956.66803,28.6428676605962,18.0098824446282,11.6695587864622,1,11.6651643076581,28.633351255086,18.0051454058534
597,"France",2015,2781288181597.05,66548272,118028.43029,28.6539353109814,18.0134381370288,11.6786808090887,1,11.6695587864622,28.6428676605962,18.0098824446282
